cntnum,deptcode,deptname,LOCATION,skcode,baribc,barsbc1,barsbc2,prname,bndname,model,color,soh,variance,posprice,cntqnt,prtype,rpname
00010F111124001,10,Gadget,SFL+001+00031,290035,             ,745883834808,,TRUE WIRELESS SOUNDFORM FLOW EARBUS BELKIN AUC006BTBK,BELKIN                        ,AUC006BTBK,ไม่ระบุ,2,0,2490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00031,290036,             ,745883834822,,TRUE WIRELESS SOUNDFORM FLOW EARBUS BELKIN AUC006BTWH ,BELKIN                        ,AUC006BTWH,ไม่ระบุ,1,0,2490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,290113,             ,850021165161,,SPEAKER BLUETOOTH FENDER RIFF BLACK,FENDER                        ,FENDER RIFF,ไม่ระบุ,2,0,11054,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,290116,             ,2000002901167,,DEMO เครื่องปรับอากาศแบบสวมคอCOOLIFY 2S TORRAS X00FG1C001 BLACK,TORRAS,X00FG1C001,ไม่ระบุ,1,0,7590,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,290117,             ,6938075655891,,เครื่องปรับอากาศแบบสวมคอ COOLIFY 2S TORRAS X00FG1C001 WHITE,TORRAS,X00FG1C002,ไม่ระบุ,2,0,4964,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,290118,             ,192784000007,,ฮับโฮมอัจฉริยะ HUB E1 AQARA HE1-G01,AQARA,?HE1-G01,ไม่ระบุ,1,0,554,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,290119,             ,192784000601,,กล้องอัจฉริยะ CAMERA HUB G3 AQARA CH-H03,AQARA,?CH-H03,ไม่ระบุ,1,0,1954,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,290289,             ,194253893554,1000002902899,APPLE WATCH SPORT BAND 45MM MRTP3FE/A PRIDE EDITION M/L,APPLE                         ,?MRTP3FE/A,ไม่ระบุ,1,0,1344,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,290417,             ,2000002904175,,DEMO SPEAKER BEOSOUND A5 B&O NORDIC WEAVE,B&O                           ,DEMO B&O A5 NORDIC,ไม่ระบุ,1,0,47900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,290482,             ,753759325947,,SMART WATCH APPROACH S70 GOLF GARMIN BLACK,GARMIN                        ,APPROACH S70 BLACK,ไม่ระบุ,1,0,24406,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,290484,             ,753759325930,,SMART WATCH APPROACH S70 GOLF GARMIN POWDER GRAY,GARMIN                        ,APPROACH S70 P GY,ไม่ระบุ,2,0,20392,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,290508,             ,2000002905080,,DEMO SPEAKER BEOSOUND EMERGE GOLD TONE B&O ALU/LIGHT OAK,B&O                           ,DEMO EMERGE_GOLD,ไม่ระบุ,1,0,36000,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,290510,             ,194253161868,,DEMO APPLE WATCH SE GPS+CEL44MM 3K786TH/A SL ALUMINIUM CASE,APPLE                         ,?3K786TH/A,ไม่ระบุ,1,0,12900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,290513,             ,6941565952219,,DRONE AVATA PRO VIEW DJI COMBO RC MOTION 2,DJI,?DJI-AVATA-PRO-COMBO,ไม่ระบุ,1,0,26854,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,290515,             ,6941565906694,,DEMO กล้องแบบพกพา POCKET 2 DJI DISPLAY,DJI,DJI-POCKET-2-TH-D,ไม่ระบุ,1,0,11990,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,290517,             ,6941565937391,,DEMO DRONE AVATA FLY SMART COMBO DJI FPV GOGGLES V2,DJI,DJI-AVATA-TH-D,ไม่ระบุ,1,0,19300,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,290518,             ,6941565953544,,DEMO DRONE AVATA PRO-VIEW COMBO DJI GOGGLES 2,DJI,DJI-GOGGLES-2-TH-D,ไม่ระบุ,1,0,24900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,290519,             ,6941565952653,,DEMO MOTION CONTROLLER RC MOTION 2 DJI DISPLAY,DJI,DJI-RC-MOTION-2-TH-D,ไม่ระบุ,1,0,6300,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,290705,             ,810092675747,,หูฟังบลูทูธแบบไร้สาย OPENFIT T910BK SHOKZ BLACK,SHOKZ,T910BK,ไม่ระบุ,1,0,6690,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,290706,             ,810092675761,,หูฟังบลูทูธแบบไร้สาย OPENFIT T910BG SHOKZ BEIGE,SHOKZ,T910BG,ไม่ระบุ,2,0,6690,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,290714,             ,2000002907145,,SPEAKER FORMATION WEDGE B&W SILVER ,KARL,?B&W FORMATION W SV,ไม่ระบุ,1,0,49900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,290718,             ,2000002907183,,ขาตั้งลำโพง WEDGE TRIPOD STAND FORMATION B&W SCHWARZ,KARL,?B&W TRIPOD SCHWARZ,ไม่ระบุ,1,0,2204,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,290720,             ,714346337767,,HEADPHONE PX7 S2 B&W BLACK,KARL,?B&W PX7 S2 BK,ไม่ระบุ,1,0,19500,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,290722,             ,714346341139,,HEADPHONE PX8 B&W MCLAREN,KARL,?B&W PX8 MCLAREN,ไม่ระบุ,1,0,29900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,290724,             ,714346337880,,HEADPHONE PX8 B&W TAN,KARL,?B&W PX8 TAN,ไม่ระบุ,1,0,27900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,290727,             ,714346340460,,TRULY WIRELESS PI7S2 B&W CANVAS WHITE,KARL,?B&W PI7S2 CANVAS WH,ไม่ระบุ,1,0,19900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,290728,             ,714346340552,,TRULY WIRELESS PI5S2 B&WSAGE GREEN,KARL,?B&W PI5S2 SAGE GREE,ไม่ระบุ,1,0,12900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,291038,             ,6925281960130,,OVER-EAR HEADHONE JBLTOURONEM2BLK WIRELESS NOISE CANCELLING,JBL                           ,JBLTOURONEM2BLK,ไม่ระบุ,3,0,8925,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,291039,             ,2000002910398,,DEMO OVER-EAR HEADHONE JBLTOURONEM2BLK WIRELESS NOISE CANCELLING,JBL                           ,JBLTOURONEM2BLK,ไม่ระบุ,1,0,11900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,291040,             ,6925281960741,,TRUE WIRELESS JBL TOUR PRO2 NOISE CANCELLING EARBUDS,JBL                           ,?JBLTOURPRO2BLK,ไม่ระบุ,1,0,7493,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,291041,             ,2000002910411,,DEMO TRUE WIRELESS JBL TOUR PRO2 NOISE CANCELLING EARBUDS,JBL                           ,?JBLTOURPRO2BLK,ไม่ระบุ,1,0,9900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,291118,             ,6941565965387,,ไม้กันสั่น OSMO MOBILE 6 DJI PLATINUM GRAY,DJI,OSMO-MOBILE-6-PG/TH,ไม่ระบุ,3,0,3799,3,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,291251,             ,2000002912514,,DEMO AIRPODS MAX APPLE MGYH3ZA/A SPACE GRAY,APPLE                         ,MGYH3ZA/A,ไม่ระบุ,1,0,19900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00030,291266,             ,2000002912668,,DEMO GALAXY WATCH6 40MM BLUETOOTH SAMSUNG CREAM SM-R930NZEAASA,SAMSUNG                       ,?SM-R930NZEAASA,ไม่ระบุ,1,0,9900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291269,             ,8806095074283,,GALAXY WATCH6 CLASSIC 43MM BLUETOOTH SAMSUNG BK SM-R950NZKAASA,SAMSUNG                       ,SM-R950NZKAASA,ไม่ระบุ,2,0,9084,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291270,             ,8806095074344,,GALAXY WATCH6 CLASSIC 43MM BLUETOOTH SAMSUNG SILVER SM-R950NZSAASA,SAMSUNG                       ,SM-R950NZSAASA,ไม่ระบุ,1,0,13900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00030,291271,             ,2000002912712,,DEMO GALAXY WATCH6 CLASSIC 43MM BLUETOOTH SAMSUNG SILVER SM-R950NZSAASA,SAMSUNG                       ,SM-R950NZSAASA,ไม่ระบุ,1,0,13900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291272,             ,8806095076737,,GALAXY WATCH6 CLASSIC 43MM SAMSUNG LTE BLACK SM-R955FZKATHL,SAMSUNG                       ,SM-R955FZKATHL,ไม่ระบุ,1,0,8914,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291273,             ,8806095074412,,GALAXY WATCH6 CLASSIC 47MM SAMSUNG BLUETOOTH BK SM-R960NZKAASA,SAMSUNG                       ,SM-R960NZKAASA,ไม่ระบุ,1,0,14900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00030,291274,             ,2000002912743,,DEMO GALAXY WATCH6 CLASSIC 47MM SAMSUNG BLUETOOTH BK SM-R960NZKAASA,SAMSUNG                       ,SM-R960NZKAASA,ไม่ระบุ,1,0,14900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291275,             ,8806095074320,,GALAXY WATCH6 CLASSIC 47MM BT SAMSUNG SILVER SM-R960NZSAASA,SAMSUNG                       ,SM-R960NZSAASA,ไม่ระบุ,3,0,9744,3,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291277,             ,8806095076751,,GALAXY WATCH6 CLASSIC 47MM LTE SAMSUNG BLACK SM-R965FZKATHL,SAMSUNG                       ,SM-R965FZKATHL,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00030,291289,             ,2000002912897,,DEMO GALAXY WATCH6 40MM BLUETOOTH SAMSUNG GRAPHITE SM-R930NZKAASA,SAMSUNG                       ,?SM-R930NZKAASA,ไม่ระบุ,1,0,9900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291290,             ,8806095074146,,GALAXY WATCH6 40MM BLUETOOTH SAMSUNG CREAM SM-R930NZEAASA,SAMSUNG                       ,?SM-R930NZEAASA,ไม่ระบุ,1,0,9900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291344,             ,2000002913443,,$$ SPORT BAND (S/M) SSW6 SAMSUNG MINT ET-SFR93SMEGWW,SAMSUNG                       ,?ET-SFR93SMEGWW,ไม่ระบุ,1,0,1290,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291345,             ,2000002913450,,$$ SPORT BAND (S/M) SSW6 SAMSUNG APRICOT ET-SFR93SOEGWW,SAMSUNG                       ,?ET-SFR93SOEGWW,ไม่ระบุ,1,0,1290,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291346,             ,2000002913467,,$$ D-BUCKLE HYBRID ECO-LEATHER BAND(M/L)SSW6 SAMSUNG ET-SHR94LDEGWW,SAMSUNG                       ,?ET-SHR94LDEGWW,ไม่ระบุ,1,0,2090,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291347,             ,2000002913474,,$$ FEATHER BAND (S/M) SSW6 SAMSUNG SAND ET-SVR93SUEGWW,SAMSUNG                       ,?ET-SVR93SUEGWW,ไม่ระบุ,1,0,1290,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,291348,             ,2000002913481,,$$ EXTREME SPORT BAND (S/M) SSW6 SAMSUNG ET-SXR93SVEGWW,SAMSUNG                       ,?ET-SXR93SVEGWW,ไม่ระบุ,1,0,1290,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,291620,             ,194253420507,1000002916209,APPLE WATCH 49 TRAIL LOOP S/M BLACK/GRAY MQEQ3FE/A,APPLE                         ,MQEQ3FE/A,ไม่ระบุ,1,0,2274,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,291785,             ,842126104503,,GO3 64GB INSTA360 GO301 WHITE,INSTA360,GO301,ไม่ระบุ,1,0,8754,1,Credit,VAR2
00010F111124001,10,Gadget,DOC+TRF+001,291847,             ,4548736143494,,TRULY WIRELESS SONY WF1000XM5/BCE BLACK,SONY                          ,WF1000XM5/BCE,ไม่ระบุ,5,0,8150,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,291847,             ,4548736143494,,TRULY WIRELESS SONY WF1000XM5/BCE BLACK,SONY                          ,WF1000XM5/BCE,ไม่ระบุ,5,0,8150,4,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,291848,             ,2000002918486,,DEMO TRULY WIRELESS SONY WF1000XM5/BCE BLACK,SONY                          ,DEMO WF1000XM5/BCE,ไม่ระบุ,1,0,10990,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,291849,             ,4548736143555,,TRULY WIRELESS SONY WF1000XM5/SCE SILVER,SONY                          ,WF1000XM5/SCE,ไม่ระบุ,5,0,8150,5,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,292246,             ,753759329327,,GPS WIFI VENU 3S GARMIN PEBBLE GRAY/SLATE,GARMIN                        ,VENU 3S,ไม่ระบุ,1,0,15191,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,292248,             ,753759329341,,GPS WIFI VENU 3S GARMIN FRENCH GRAY/SOFTGOLD,GARMIN                        ,VENU 3S,ไม่ระบุ,1,0,15191,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,292250,             ,753759329365,,GPS WIFI VENU 3S GARMIN IVORY/SOFT GOLD,GARMIN                        ,VENU 3S,ไม่ระบุ,2,0,15191,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,292260,             ,753759329068,,SMART WATCH GARMI LDU VENU 3 GPS WIFI BLACK/SLATE,GARMIN                        ,VENU 3,ไม่ระบุ,3,0,15990,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,292433,             ,4548736146242,,SPEAKER BLUETOOTH SONY SRS-XB100/BCE BLACK,SONY                          ,SRS-XB100/BCE,ไม่ระบุ,2,0,1690,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,292437,             ,4548736146259,,SPEAKER BLUETOOTH SONY SRS-XB100/HCE GRAY,SONY                          ,SRS-XB100/HCE,ไม่ระบุ,2,0,1554,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,292439,             ,4548736146266,,SPEAKER BLUETOOTH SONY SRS-XB100/LCE BLUE,SONY                          ,SRS-XB100/LCE,ไม่ระบุ,2,0,1690,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,292440,             ,2000002924401,,DEMO SPEAKER BLUETOOTH SONY SRS-XB100/LCE BLUE,SONY                          ,DEMO SRS-XB100/LCE,ไม่ระบุ,1,0,2390,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,292684,             ,6941565965080,,ACTION CAMERA OSMO 4 ADVENTURE COMBO BLACK,DJI,ACTION4-ADVENTURE/TH,ไม่ระบุ,2,0,11560,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,292693,             ,810116380282,,CAMERA GOPRO HERO 12 CHDHX-121-RW BLACK,GOPRO                         ,CHDHX-121-RW,ไม่ระบุ,2,0,10200,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,292694,             ,810116380329,,CAMERA GOPRO HERO 12 - CREATOR EDITION CHDFB-121-AS BLACK,GOPRO                         ,CHDFB-121-AS,ไม่ระบุ,2,0,18500,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,292883,             ,7340055394840,,MARSHALL MOTIF II A.N.C. BLACK,MARSHALL                      ,1006450,ไม่ระบุ,3,0,7490,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,292884,             ,2000002928843,,DEMO MARSHALL MOTIF II A.N.C. BLACK,MARSHALL                      ,1006450,ไม่ระบุ,1,0,7490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,293023,             ,195949052613,1000002930236,AIRPODS PRO (2ND GENERATION) APPLE WITH MAGSAFE CASE (USB?C),APPLE                         ,MTJV3ZA/A,ไม่ระบุ,4,0,7490,4,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,293024,             ,194253939252,,APPLE WATCH MAGNETIC FAST CHARGER TO USB-C CABLE (1 M),APPLE                         ,MT0H3ZA/A,ไม่ระบุ,1,0,1290,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293183,             ,195949004360,1000002931837,APPLE WATCH SE 44 ST AL ST SB ML GPS-SOA MRE53SA/A,APPLE                         ,?MRE53SA/A,ไม่ระบุ,1,0,10490,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293185,             ,195949004698,1000002931851,APPLE WATCH SE 44 MI AL MI SB ML GPS-SOA MRE93SA/A,APPLE                         ,?MRE93SA/A,ไม่ระบุ,2,0,10490,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,293196,             ,195949007231,1000002931967,APPLE WATCH SE 44 ST AL ST SL CEL-SOA MRH23SA/A,APPLE                         ,?MRH23SA/A,ไม่ระบุ,1,0,7484,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,293200,             ,195949007835,1000002932001,APPLE WATCH SE 44 SI AL WB SL CEL-SOA MRHM3SA/A,APPLE                         ,?MRHM3SA/A,ไม่ระบุ,1,0,9364,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293209,             ,194253827993,1000002932094,APPLE WATCH ULTRA 2 49 TI BLUE ALP L-THA MREQ3TH/A,APPLE                         ,MREQ3TH/A,ไม่ระบุ,2,0,30900,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293211,             ,194253828716,1000002932117,APPLE WATCH ULTRA 2 49 TI INDG ALP M-THA MRET3TH/A,APPLE                         ,MRET3TH/A,ไม่ระบุ,1,0,30900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293214,             ,194253829799,1000002932148,APPLE WATCH ULTRA 2 49 TI OLIV ALP M-THA MREY3TH/A,APPLE                         ,MREY3TH/A,ไม่ระบุ,1,0,30900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293215,             ,194253830153,1000002932155,APPLE WATCH ULTRA 2 49 TI OLIV ALP L-THA MRF03TH/A,APPLE                         ,MRF03TH/A,ไม่ระบุ,1,0,31900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,293219,             ,195949091445,1000002932193,DEMO APPLE WATCH ULTRA 2 49 TI G/G TL SM 3M580TH/A,APPLE                         ,3M580TH/A,ไม่ระบุ,1,0,31900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293272,             ,195949029745,1000002932728,APPLE WATCH S9 41 ST AL ST SL GPS-SOA MR8V3SA/A,APPLE                         ,MR8V3SA/A,ไม่ระบุ,1,0,15105,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293273,             ,195949029851,1000002932735,APPLE WATCH S9 41 MI AL MI SB SM GPS-SOA MR8W3SA/A,APPLE                         ,MR8W3SA/A,ไม่ระบุ,2,0,15900,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293274,             ,195949030079,1000002932742,APPLE WATCH S9 41 MI AL MI SL GPS-SOA MR8Y3SA/A,APPLE                         ,MR8Y3SA/A,ไม่ระบุ,1,0,15105,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293275,             ,195949030185,1000002932759,APPLE WATCH S9 41 SI AL SB SB SM GPS-SOA MR903SA/A,APPLE                         ,MR903SA/A,ไม่ระบุ,1,0,15900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293277,             ,195949030512,1000002932773,APPLE WATCH S9 41 PINK AL LP SB SM GPS-SOA MR933SA/A,APPLE                         ,MR933SA/A,ไม่ระบุ,1,0,15900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293279,             ,195949030734,1000002932797,APPLE WATCH S9 41 PI AL PINK SL GPS-SOA MR953SA/A,APPLE                         ,MR953SA/A,ไม่ระบุ,2,0,15105,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,293280,             ,195949091964,1000002932803,DEMO APPLE WATCH S9 41 PINK AL LP SL GPS 3M586TH/A,APPLE                         ,3M586TH/A,ไม่ระบุ,1,0,15900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293281,             ,195949030956,1000002932810,APPLE WATCH S9 45 ST AL ST SB ML GPS-SOA MR973SA/A,APPLE                         ,MR973SA/A,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293282,             ,195949031069,1000002932827,APPLE WATCH S9 45 ST AL ST SL GPS-SOA MR983SA/A,APPLE                         ,MR983SA/A,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293284,             ,195949031397,1000002932841,APPLE WATCH S9 45 MID AL MID SL GPS-SOA MR9C3SA/A,APPLE                         ,MR9C3SA/A,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293286,             ,195949031618,1000002932865,APPLE WATCH S9 45 SI AL SB SB ML GPS-SOA MR9E3SA/A,APPLE                         ,MR9E3SA/A,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293287,             ,195949031724,1000002932872,APPLE WATCH S9 45 SIL AL WB SL GPS-SOA MR9F3SA/A,APPLE                         ,MR9F3SA/A,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,293288,             ,195949093289,1000002932889,DEMO APPLE WATCH S9 45 SIL AL WB SL GPS 3M592TH/A,APPLE                         ,3M592TH/A,ไม่ระบุ,1,0,16900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293290,             ,195949032059,1000002932902,APPLE WATCH S9 45 PINK AL LP SL GPS-SOA MR9J3SA/A,APPLE                         ,MR9J3SA/A,ไม่ระบุ,1,0,12674,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293293,             ,195949021886,1000002932933,APPLE WATCH S9 41 MI AL MI SB SM CEL-SOA MRHR3SA/A,APPLE                         ,MRHR3SA/A,ไม่ระบุ,1,0,11934,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293294,             ,195949022104,1000002932940,APPLE WATCH S9 41 MI AL MI SL CEL-SOA MRHU3SA/A,APPLE                         ,MRHU3SA/A,ไม่ระบุ,1,0,11934,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,293299,             ,195949022760,1000002932995,APPLE WATCH S9 41 PINK AL LP SL CEL-SOA MRJ13SA/A,APPLE                         ,MRJ13SA/A,ไม่ระบุ,1,0,11934,1,Credit,VAR2
